2018-01-18 11:04:50,333 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x90 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,333 machinedetest  pymodbus.factory DEBUG Factory Request[43]
2018-01-18 11:04:50,333 machinedetest  pymodbus.server.sync DEBUG send: 000000000025902b0e018300000300125363686e656964657220456c656374726963010253480203312e30
2018-01-18 11:04:50,333 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,334 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,334 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57962)
2018-01-18 11:04:50,334 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57960]
2018-01-18 11:04:50,334 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57962]
2018-01-18 11:04:50,334 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x91 0x11
2018-01-18 11:04:50,334 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x91 0x11
2018-01-18 11:04:50,334 machinedetest  pymodbus.factory DEBUG Factory Request[17]
2018-01-18 11:04:50,335 machinedetest  pymodbus.server.sync DEBUG send: 00000000000c91110950796d6f64627573ff
2018-01-18 11:04:50,335 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,335 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,335 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57964)
2018-01-18 11:04:50,335 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57962]
2018-01-18 11:04:50,335 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57964]
2018-01-18 11:04:50,336 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x91 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,336 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x91 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,336 machinedetest  pymodbus.factory DEBUG Factory Request[43]
2018-01-18 11:04:50,336 machinedetest  pymodbus.server.sync DEBUG send: 000000000025912b0e018300000300125363686e656964657220456c656374726963010253480203312e30
2018-01-18 11:04:50,336 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,336 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,336 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57966)
2018-01-18 11:04:50,336 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57964]
2018-01-18 11:04:50,337 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57966]
2018-01-18 11:04:50,337 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x92 0x11
2018-01-18 11:04:50,337 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x92 0x11
2018-01-18 11:04:50,337 machinedetest  pymodbus.factory DEBUG Factory Request[17]
2018-01-18 11:04:50,337 machinedetest  pymodbus.server.sync DEBUG send: 00000000000c92110950796d6f64627573ff
2018-01-18 11:04:50,338 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,338 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57968)
2018-01-18 11:04:50,338 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,338 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57968]
2018-01-18 11:04:50,338 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57966]
2018-01-18 11:04:50,338 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x92 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,339 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x92 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,339 machinedetest  pymodbus.factory DEBUG Factory Request[43]
2018-01-18 11:04:50,339 machinedetest  pymodbus.server.sync DEBUG send: 000000000025922b0e018300000300125363686e656964657220456c656374726963010253480203312e30
2018-01-18 11:04:50,339 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,339 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,339 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57970)
2018-01-18 11:04:50,339 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57968]
2018-01-18 11:04:50,340 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57970]
2018-01-18 11:04:50,340 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x93 0x11
2018-01-18 11:04:50,340 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x93 0x11
2018-01-18 11:04:50,340 machinedetest  pymodbus.factory DEBUG Factory Request[17]
2018-01-18 11:04:50,340 machinedetest  pymodbus.server.sync DEBUG send: 00000000000c93110950796d6f64627573ff
2018-01-18 11:04:50,340 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,341 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,341 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57972)
2018-01-18 11:04:50,341 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57970]
2018-01-18 11:04:50,341 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57972]
2018-01-18 11:04:50,341 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x93 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,341 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x93 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,342 machinedetest  pymodbus.factory DEBUG Factory Request[43]
2018-01-18 11:04:50,342 machinedetest  pymodbus.server.sync DEBUG send: 000000000025932b0e018300000300125363686e656964657220456c656374726963010253480203312e30
2018-01-18 11:04:50,342 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,342 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57974)
2018-01-18 11:04:50,342 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,342 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57972]
2018-01-18 11:04:50,342 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57974]
2018-01-18 11:04:50,343 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x94 0x11
2018-01-18 11:04:50,343 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x94 0x11
2018-01-18 11:04:50,343 machinedetest  pymodbus.factory DEBUG Factory Request[17]
2018-01-18 11:04:50,343 machinedetest  pymodbus.server.sync DEBUG send: 00000000000c94110950796d6f64627573ff
2018-01-18 11:04:50,343 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,344 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57976)
2018-01-18 11:04:50,344 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,344 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57974]
2018-01-18 11:04:50,344 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57976]
2018-01-18 11:04:50,344 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x94 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,344 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x94 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,344 machinedetest  pymodbus.factory DEBUG Factory Request[43]
2018-01-18 11:04:50,345 machinedetest  pymodbus.server.sync DEBUG send: 000000000025942b0e018300000300125363686e656964657220456c656374726963010253480203312e30
2018-01-18 11:04:50,345 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,345 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57978)
2018-01-18 11:04:50,345 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,345 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57976]
2018-01-18 11:04:50,345 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57978]
2018-01-18 11:04:50,346 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x95 0x11
2018-01-18 11:04:50,346 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x95 0x11
2018-01-18 11:04:50,346 machinedetest  pymodbus.factory DEBUG Factory Request[17]
2018-01-18 11:04:50,346 machinedetest  pymodbus.server.sync DEBUG send: 00000000000c95110950796d6f64627573ff
2018-01-18 11:04:50,346 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,346 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57980)
2018-01-18 11:04:50,346 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,347 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57980]
2018-01-18 11:04:50,347 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57978]
2018-01-18 11:04:50,347 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x95 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,347 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x95 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,347 machinedetest  pymodbus.factory DEBUG Factory Request[43]
2018-01-18 11:04:50,348 machinedetest  pymodbus.server.sync DEBUG send: 000000000025952b0e018300000300125363686e656964657220456c656374726963010253480203312e30
2018-01-18 11:04:50,348 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,348 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57982)
2018-01-18 11:04:50,348 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,348 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57982]
2018-01-18 11:04:50,348 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57980]
2018-01-18 11:04:50,349 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x96 0x11
2018-01-18 11:04:50,349 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x96 0x11
2018-01-18 11:04:50,349 machinedetest  pymodbus.factory DEBUG Factory Request[17]
2018-01-18 11:04:50,349 machinedetest  pymodbus.server.sync DEBUG send: 00000000000c96110950796d6f64627573ff
2018-01-18 11:04:50,349 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,349 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57984)
2018-01-18 11:04:50,350 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,350 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57982]
2018-01-18 11:04:50,350 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57984]
2018-01-18 11:04:50,350 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x96 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,350 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x96 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,350 machinedetest  pymodbus.factory DEBUG Factory Request[43]
2018-01-18 11:04:50,351 machinedetest  pymodbus.server.sync DEBUG send: 000000000025962b0e018300000300125363686e656964657220456c656374726963010253480203312e30
2018-01-18 11:04:50,351 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,351 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57986)
2018-01-18 11:04:50,351 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,351 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57984]
2018-01-18 11:04:50,351 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57986]
2018-01-18 11:04:50,352 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x97 0x11
2018-01-18 11:04:50,352 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x97 0x11
2018-01-18 11:04:50,352 machinedetest  pymodbus.factory DEBUG Factory Request[17]
2018-01-18 11:04:50,352 machinedetest  pymodbus.server.sync DEBUG send: 00000000000c97110950796d6f64627573ff
2018-01-18 11:04:50,352 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,352 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57988)
2018-01-18 11:04:50,352 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,353 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57986]
2018-01-18 11:04:50,353 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57988]
2018-01-18 11:04:50,353 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x97 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,353 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x97 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,353 machinedetest  pymodbus.factory DEBUG Factory Request[43]
2018-01-18 11:04:50,353 machinedetest  pymodbus.server.sync DEBUG send: 000000000025972b0e018300000300125363686e656964657220456c656374726963010253480203312e30
2018-01-18 11:04:50,354 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,354 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57990)
2018-01-18 11:04:50,354 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,354 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57988]
2018-01-18 11:04:50,354 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57990]
2018-01-18 11:04:50,354 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x98 0x11
2018-01-18 11:04:50,355 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x98 0x11
2018-01-18 11:04:50,355 machinedetest  pymodbus.factory DEBUG Factory Request[17]
2018-01-18 11:04:50,355 machinedetest  pymodbus.server.sync DEBUG send: 00000000000c98110950796d6f64627573ff
2018-01-18 11:04:50,355 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,355 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57992)
2018-01-18 11:04:50,355 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,356 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57992]
2018-01-18 11:04:50,356 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57990]
2018-01-18 11:04:50,356 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x98 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,356 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x98 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,356 machinedetest  pymodbus.factory DEBUG Factory Request[43]
2018-01-18 11:04:50,356 machinedetest  pymodbus.server.sync DEBUG send: 000000000025982b0e018300000300125363686e656964657220456c656374726963010253480203312e30
2018-01-18 11:04:50,357 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,357 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57994)
2018-01-18 11:04:50,357 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,357 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57994]
2018-01-18 11:04:50,357 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57992]
2018-01-18 11:04:50,357 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x99 0x11
2018-01-18 11:04:50,358 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x99 0x11
2018-01-18 11:04:50,358 machinedetest  pymodbus.factory DEBUG Factory Request[17]
2018-01-18 11:04:50,358 machinedetest  pymodbus.server.sync DEBUG send: 00000000000c99110950796d6f64627573ff
2018-01-18 11:04:50,358 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,358 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57996)
2018-01-18 11:04:50,358 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,359 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57996]
2018-01-18 11:04:50,359 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57994]
2018-01-18 11:04:50,359 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x99 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,359 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x99 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,359 machinedetest  pymodbus.factory DEBUG Factory Request[43]
2018-01-18 11:04:50,360 machinedetest  pymodbus.server.sync DEBUG send: 000000000025992b0e018300000300125363686e656964657220456c656374726963010253480203312e30
2018-01-18 11:04:50,360 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,360 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57998)
2018-01-18 11:04:50,360 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,360 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57998]
2018-01-18 11:04:50,360 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57996]
2018-01-18 11:04:50,361 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x9a 0x11
2018-01-18 11:04:50,361 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x9a 0x11
2018-01-18 11:04:50,361 machinedetest  pymodbus.factory DEBUG Factory Request[17]
2018-01-18 11:04:50,361 machinedetest  pymodbus.server.sync DEBUG send: 00000000000c9a110950796d6f64627573ff
2018-01-18 11:04:50,361 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,362 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 58000)
2018-01-18 11:04:50,362 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,362 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:58000]
2018-01-18 11:04:50,362 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57998]
2018-01-18 11:04:50,362 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x9a 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,362 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x9a 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,363 machinedetest  pymodbus.factory DEBUG Factory Request[43]
2018-01-18 11:04:50,363 machinedetest  pymodbus.server.sync DEBUG send: 0000000000259a2b0e018300000300125363686e656964657220456c656374726963010253480203312e30
2018-01-18 11:04:50,363 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,363 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 58002)
2018-01-18 11:04:50,363 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,363 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:58002]
2018-01-18 11:04:50,364 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:58000]
2018-01-18 11:04:50,364 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x9b 0x11
2018-01-18 11:04:50,364 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x9b 0x11
2018-01-18 11:04:50,364 machinedetest  pymodbus.factory DEBUG Factory Request[17]
2018-01-18 11:04:50,364 machinedetest  pymodbus.server.sync DEBUG send: 00000000000c9b110950796d6f64627573ff
2018-01-18 11:04:50,365 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,365 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 58004)
2018-01-18 11:04:50,365 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,365 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:58002]
2018-01-18 11:04:50,365 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:58004]
2018-01-18 11:04:50,365 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x9b 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,366 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x9b 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,366 machinedetest  pymodbus.factory DEBUG Factory Request[43]
2018-01-18 11:04:50,366 machinedetest  pymodbus.server.sync DEBUG send: 0000000000259b2b0e018300000300125363686e656964657220456c656374726963010253480203312e30
2018-01-18 11:04:50,366 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,366 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 58006)
2018-01-18 11:04:50,366 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,366 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:58006]
2018-01-18 11:04:50,367 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:58004]
2018-01-18 11:04:50,367 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x9c 0x11
2018-01-18 11:04:50,367 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x9c 0x11
2018-01-18 11:04:50,367 machinedetest  pymodbus.factory DEBUG Factory Request[17]
2018-01-18 11:04:50,367 machinedetest  pymodbus.server.sync DEBUG send: 00000000000c9c110950796d6f64627573ff
2018-01-18 11:04:50,368 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,368 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 58008)
2018-01-18 11:04:50,368 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,368 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:58008]
2018-01-18 11:04:50,368 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:58006]
2018-01-18 11:04:50,368 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x9c 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,369 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x9c 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,369 machinedetest  pymodbus.factory DEBUG Factory Request[43]
2018-01-18 11:04:50,369 machinedetest  pymodbus.server.sync DEBUG send: 0000000000259c2b0e018300000300125363686e656964657220456c656374726963010253480203312e30
2018-01-18 11:04:50,369 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,369 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 58010)
2018-01-18 11:04:50,369 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,370 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:58008]
2018-01-18 11:04:50,370 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:58010]
2018-01-18 11:04:50,370 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x9d 0x11
2018-01-18 11:04:50,370 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x9d 0x11
2018-01-18 11:04:50,370 machinedetest  pymodbus.factory DEBUG Factory Request[17]
2018-01-18 11:04:50,371 machinedetest  pymodbus.server.sync DEBUG send: 00000000000c9d110950796d6f64627573ff
2018-01-18 11:04:50,371 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,371 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,371 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 58012)
2018-01-18 11:04:50,371 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:58010]
2018-01-18 11:04:50,371 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:58012]
2018-01-18 11:04:50,372 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x9d 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,372 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x9d 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,372 machinedetest  pymodbus.factory DEBUG Factory Request[43]
2018-01-18 11:04:50,372 machinedetest  pymodbus.server.sync DEBUG send: 0000000000259d2b0e018300000300125363686e656964657220456c656374726963010253480203312e30
2018-01-18 11:04:50,372 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,372 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 58014)
2018-01-18 11:04:50,372 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,373 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:58014]
2018-01-18 11:04:50,373 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:58012]
2018-01-18 11:04:50,373 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x9e 0x11
2018-01-18 11:04:50,373 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x9e 0x11
2018-01-18 11:04:50,373 machinedetest  pymodbus.factory DEBUG Factory Request[17]
2018-01-18 11:04:50,373 machinedetest  pymodbus.server.sync DEBUG send: 00000000000c9e110950796d6f64627573ff
2018-01-18 11:04:50,374 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,374 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,374 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 58016)
2018-01-18 11:04:50,374 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:58014]
